loan_status,loan_amnt,int_rate,installment,annual_inc,revol_bal,revol_util,total_acc,acc_open_past_24mths,total_pymnt,loss
1,4800,11.53,158.36,55000.0,7670.0,85.0,17.0,5.0,5077.02,-277.02000000000044
1,1200,13.33,40.63,60000.0,2412.0,22.8,9.0,2.0,1278.77,-78.76999999999998
1,9375,16.99,334.2,42000.0,18915.0,55.0,31.0,5.0,10107.15,-732.1499999999996
1,24000,9.17,765.1,75000.0,24507.0,85.0,13.0,4.0,25574.97,-1574.9700000000012
1,5000,10.99,163.67,20000.0,10238.0,43.8,43.0,6.0,5630.32,-630.3199999999997
1,25000,15.61,833.0390000000002,80000.0,26328.0,83.6,39.0,1.0,26131.192000000003,-1131.1920000000027
1,4800,7.49,149.29,82000.0,2799.0,6.5,43.0,9.0,5073.91,-273.90999999999985
0,11000,11.99,365.31,35000.0,6531.0,28.0,40.0,8.0,6466.49,4533.51
1,20000,13.33,677.07,61200.0,7858.0,72.8,4.0,3.0,21835.01,-1835.0099999999984
1,5500,11.53,181.45,33306.0,6068.0,28.8,28.0,7.0,5575.35,-75.35000000000036
1,7500,6.92,231.31,33000.0,6454.0,39.8,17.0,4.0,8075.14,-575.1400000000003
1,16000,12.29,533.65,95000.0,26613.0,69.3,16.0,5.0,17823.94,-1823.9399999999987
1,15000,10.99,491.01,70000.0,14067.0,57.2,43.0,9.0,15468.23,-468.22999999999956
1,24000,6.89,739.85,83500.0,25955.0,58.3,31.0,5.0,25182.67,-1182.6699999999983
1,2800,13.99,95.69,30000.0,1705.0,17.0,7.0,1.0,3176.51,-376.5100000000002
1,16200,13.33,548.43,55500.0,12792.0,53.7,14.0,3.0,17893.8,-1693.7999999999993
1,9600,7.26,297.57,110000.0,37066.0,37.6,36.0,6.0,10298.81,-698.8099999999995
1,23000,5.93,698.98,75000.0,23452.0,56.0,19.0,4.0,24607.65,-1607.6500000000015
1,10000,8.18,314.2,35000.0,11592.0,52.7,10.0,1.0,10005.1,-5.100000000000364
1,6000,7.49,186.61,96000.0,13000.0,66.0,16.0,4.0,6166.16,-166.15999999999985
0,5500,10.99,180.04,50000.0,5463.0,76.9,10.0,4.0,2202.35,3297.65
1,17825,11.99,591.96,66000.0,21029.0,52.0,38.0,8.0,18649.27,-824.2700000000004
0,12000,8.38,378.15,46000.0,8581.0,47.7,23.0,4.0,1885.16,10114.84
1,10000,11.49,329.72,70000.0,4809.0,60.1,22.0,2.0,10635.68,-635.6800000000003
1,7200,12.29,240.15,38740.0,6933.0,54.2,25.0,3.0,7946.3,-746.3000000000002
0,12000,12.29,400.24,80000.0,18001.0,53.9,27.0,8.0,3618.34,8381.66
1,26000,10.99,833.0390000000002,128000.0,37066.0,85.0,29.0,6.0,26131.192000000003,-131.19200000000274
1,35000,7.89,833.0390000000002,120000.0,37066.0,50.9,38.0,5.0,26131.192000000003,8868.807999999997
0,15500,12.69,519.95,78000.0,13819.0,67.7,25.0,4.0,6464.2,9035.8
0,6525,19.19,239.81,48000.0,18845.0,68.5,28.0,6.0,764.64,5760.36
1,21000,12.69,704.45,50000.0,20774.0,55.0,19.0,5.0,23447.97,-2447.970000000001
1,8000,8.19,251.4,128000.0,18295.0,51.0,17.0,7.0,8679.0,-679.0
1,13000,9.17,414.43,120000.0,2717.0,8.6,25.0,7.0,13598.08,-598.0799999999999
1,3050,9.99,98.41,74000.0,11183.0,63.9,20.0,6.0,3343.75,-293.75
1,5000,8.18,157.1,40000.0,5786.0,24.3,21.0,7.0,5222.25,-222.25
1,28000,7.89,833.0390000000002,70000.0,37066.0,64.7,7.0,1.0,26131.192000000003,1868.8079999999973
1,4000,14.99,138.65,30000.0,3941.0,43.8,5.0,3.0,4561.49,-561.4899999999998
1,25000,6.89,770.68,99000.0,19721.0,49.3,29.0,3.0,26131.192000000003,-1131.1920000000027
1,6000,8.18,188.52,42000.0,8133.0,34.5,35.0,3.0,6279.71,-279.71000000000004
0,27150,11.49,833.0390000000002,90000.0,24111.0,54.1,29.0,3.0,4458.52,22691.48
1,8000,6.24,244.25,40000.0,6936.0,35.9,18.0,2.0,8349.6,-349.60000000000036
1,24000,6.99,740.95,125000.0,35938.0,48.0,21.0,4.0,24924.4,-924.4000000000015
1,17000,8.67,537.99,60000.0,11138.0,85.0,8.0,1.0,18752.51,-1752.5099999999984
1,33000,6.89,833.0390000000002,70000.0,31661.0,46.9,18.0,1.0,26131.192000000003,6868.807999999997
1,7500,8.18,235.65,35000.0,10897.0,62.3,10.0,0.0,8149.070001,-649.070001
1,11000,10.99,360.08,47132.8,10364.0,61.7,18.0,3.0,11885.93,-885.9300000000003
1,6000,12.69,201.27,56000.0,6296.0,42.3,24.0,6.0,6092.19,-92.1899999999996
0,15000,6.92,462.61,110000.0,19467.0,23.6,43.0,9.0,6042.76,8957.24
1,35000,11.53,833.0390000000002,101000.0,37066.0,75.3,43.0,6.0,26131.192000000003,8868.807999999997
1,19600,6.49,600.64,84000.0,21347.0,60.6,23.0,6.0,20855.08,-1255.0800000000017
1,12000,8.18,377.04,128000.0,9310.0,85.0,32.0,3.0,12375.38,-375.3799999999992
1,6500,6.92,200.47,49017.6,5602.0,8.1,18.0,6.0,6509.16,-9.159999999999854
1,11425,12.59,382.71,96200.0,5196.0,21.9,29.0,8.0,11643.2,-218.20000000000073
1,30000,7.26,833.0390000000002,60000.0,21392.0,27.9,36.0,6.0,26131.192000000003,3868.8079999999973
1,3000,9.17,95.64,64500.0,6250.0,44.0,34.0,9.0,3178.93,-178.92999999999984
1,20000,11.53,659.81,84000.0,28863.0,38.0,43.0,9.0,22256.67,-2256.6699999999983
0,34575,18.2,833.0390000000002,128000.0,37066.0,61.9,43.0,9.0,6294.96,28280.04
1,20000,12.29,667.06,120000.0,15193.0,74.8,22.0,5.0,21762.25,-1762.25
1,8000,15.61,279.72,80000.0,7283.0,25.0,20.0,9.0,9013.02,-1013.0200000000004
0,8000,14.65,275.96,48000.0,6668.0,85.0,24.0,6.0,1918.7,6081.3
0,20000,8.18,628.39,120000.0,24348.0,71.8,23.0,4.0,4384.87,15615.130000000001
1,10000,7.49,311.02,115000.0,36869.0,75.2,32.0,5.0,10961.59,-961.5900000000001
1,3300,11.53,108.87,56000.0,33018.0,66.2,43.0,6.0,3392.58,-92.57999999999993
1,10000,8.19,314.25,75000.0,6763.0,50.1,35.0,5.0,10386.64,-386.6399999999994
1,23000,5.32,692.64,110000.0,4311.0,9.8,37.0,8.0,23121.49,-121.4900000000016
0,5000,12.69,167.73,128000.0,37066.0,85.0,27.0,9.0,1476.27,3523.73
1,20000,9.17,637.58,104000.0,21102.0,38.1,30.0,2.0,21363.27,-1363.2700000000004
1,2400,11.53,79.18,34757.0,2461.0,36.2,11.0,2.0,2671.73,-271.73
1,18000,9.17,573.83,87000.0,37066.0,73.0,43.0,9.0,18705.3,-705.2999999999993
1,6000,11.44,197.69,45000.0,5886.0,57.7,13.0,3.0,6841.110002,-841.1100020000003
1,20575,13.99,703.11,128000.0,6265.0,32.8,30.0,9.0,23799.52,-3224.5200000000004
0,30000,11.53,833.0390000000002,100000.0,29626.0,31.4,43.0,4.0,5919.04,24080.96
1,12000,7.89,375.43,50000.0,15500.0,65.1,35.0,3.0,12857.24,-857.2399999999998
1,20000,6.92,616.82,87000.0,10641.0,53.5,29.0,4.0,20905.68,-905.6800000000003
0,24000,7.49,746.44,128000.0,25761.0,48.9,9.0,5.0,11912.49,12087.51
1,19425,16.55,688.22,42241.0,12768.0,68.3,43.0,4.0,20778.77,-1353.7700000000004
1,1500,8.18,47.13,19000.0,6044.0,22.3,19.0,4.0,1560.91,-60.91000000000008
1,5000,7.89,156.43,62000.0,37066.0,85.0,31.0,5.0,5343.66,-343.65999999999985
1,10400,6.39,318.23,80000.0,11539.0,54.9,16.0,3.0,11195.88,-795.8799999999992
1,6000,10.99,196.41,56000.0,8897.0,52.0,34.0,6.0,6391.39,-391.3900000000003
1,21000,10.99,687.42,115340.0,27448.0,60.1,32.0,6.0,23991.36,-2991.3600000000006
1,9000,13.67,306.16,96000.0,37066.0,85.0,19.0,4.0,9105.48,-105.47999999999956
1,10750,10.99,351.9,98696.0,8329.0,73.1,26.0,4.0,11217.26,-467.2600000000002
1,13600,6.39,416.15,54000.0,14279.0,62.1,43.0,6.0,14570.63,-970.6299999999992
1,9600,7.89,300.35,52000.0,23350.0,40.2,21.0,0.0,10455.43,-855.4300000000003
1,35000,7.89,833.0390000000002,128000.0,16946.0,9.7,22.0,2.0,26131.192000000003,8868.807999999997
1,18300,10.64,596.01,69000.0,19545.0,43.8,22.0,6.0,18306.63,-6.630000000001019
1,1900,12.29,63.38,39000.0,1805.0,53.1,8.0,4.0,2072.49,-172.48999999999978
1,25000,7.89,782.15,68000.0,24499.0,61.7,19.0,3.0,26131.192000000003,-1131.1920000000027
1,20000,9.99,645.25,90000.0,13268.0,56.7,23.0,3.0,21797.91,-1797.9099999999999
1,12000,8.19,377.09,90000.0,4361.0,53.2,19.0,5.0,13005.12,-1005.1200000000008
1,12000,12.29,400.24,50000.0,20874.0,62.0,13.0,7.0,12005.33,-5.329999999999927
1,15000,8.18,471.3,128000.0,26703.0,73.4,25.0,9.0,16107.04,-1107.0400000000009
1,9700,9.99,312.95,70000.0,8166.0,61.9,29.0,5.0,10232.11,-532.1100000000006
1,20000,8.67,632.93,128000.0,29028.0,85.0,32.0,5.0,21441.38,-1441.380000000001
0,10000,8.19,314.25,40000.0,6945.0,66.1,5.0,1.0,5040.52,4959.48
1,12000,5.32,361.38,53996.8,10773.0,34.6,17.0,7.0,12070.19,-70.19000000000051
1,12750,11.53,420.63,67000.0,20204.0,71.4,43.0,6.0,13977.93,-1227.9300000000003
1,11000,8.18,345.62,64000.0,16604.0,51.6,27.0,5.0,11697.56,-697.5599999999995
1,24000,12.05,797.72,75000.0,28307.0,40.2,33.0,9.0,25328.89002,-1328.890019999999
1,15000,10.99,491.01,44000.0,10778.0,79.8,14.0,2.0,16501.63,-1501.630000000001
1,25925,13.99,833.0390000000002,52000.0,30652.0,35.9,22.0,3.0,26131.192000000003,-206.19200000000274
1,4800,8.18,150.82,45000.0,5474.0,6.9,22.0,9.0,4902.49,-102.48999999999978
1,12000,11.99,398.52,40000.0,11296.0,85.0,8.0,3.0,13666.4,-1666.3999999999996
1,6000,5.32,180.69,68000.0,5982.0,21.7,25.0,9.0,6307.81,-307.8100000000004
1,17000,6.39,520.19,65000.0,18468.0,57.0,42.0,3.0,18272.79,-1272.7900000000009
1,17350,11.53,572.39,70000.0,37066.0,82.4,27.0,0.0,19500.1,-2150.0999999999985
1,12000,12.29,400.24,33000.0,11151.0,27.7,43.0,5.0,12175.82,-175.8199999999997
1,35000,17.57,833.0390000000002,104000.0,37066.0,78.2,39.0,9.0,26131.192000000003,8868.807999999997
1,12250,11.99,406.82,58000.0,6283.0,19.6,43.0,9.0,13338.67,-1088.67
1,20000,6.99,617.46,125000.0,35224.0,67.6,24.0,1.0,20812.86,-812.8600000000006
1,15000,12.59,502.46,128000.0,10166.0,31.2,27.0,5.0,16410.0,-1410.0
1,21000,12.69,704.45,75000.0,13072.0,85.0,19.0,5.0,23963.40001,-2963.400010000001
1,4800,9.17,153.02,73000.0,5006.0,30.9,28.0,8.0,5100.78,-300.77999999999975
1,9000,12.69,301.91,23000.0,5229.0,55.6,10.0,0.0,9804.4,-804.3999999999996
1,5500,7.89,172.08,70000.0,4664.0,46.2,43.0,2.0,5862.01,-362.0100000000002
1,8000,7.89,250.29,58531.4,6363.0,48.2,43.0,2.0,8694.51,-694.5100000000002
1,3600,12.69,120.77,94000.0,8111.0,63.4,34.0,9.0,4163.21,-563.21
0,20000,15.61,699.3,60000.0,25461.0,60.0,27.0,6.0,6732.04,13267.96
1,25000,5.32,752.87,128000.0,9924.0,16.0,25.0,5.0,26079.9,-1079.9000000000015
1,10000,13.99,341.73,95000.0,4874.0,45.0,27.0,9.0,10054.41,-54.409999999999854
1,12800,10.99,419.0,48350.0,13074.0,70.7,25.0,4.0,14351.82,-1551.8199999999997
1,12000,9.99,387.15,92000.0,11179.0,74.0,20.0,4.0,13015.36,-1015.3600000000006
1,12150,18.2,440.48,32000.0,2887.0,43.7,21.0,9.0,12851.27,-701.2700000000004
1,3000,13.99,102.52,74000.0,11909.0,52.9,25.0,8.0,3241.84,-241.84000000000015
0,6600,14.65,227.67,15000.0,8171.0,39.7,14.0,5.0,2981.01,3618.99
0,6000,6.39,183.6,128000.0,18470.0,81.7,43.0,3.0,1407.74,4592.26
1,13000,12.69,436.09,47000.0,37066.0,82.5,26.0,6.0,14775.69,-1775.6900000000005
1,12000,14.31,411.95,53000.0,11432.0,43.6,19.0,4.0,13527.51,-1527.5100000000002
1,28000,7.26,833.0390000000002,128000.0,815.0,4.1,18.0,3.0,26131.192000000003,1868.8079999999973
1,10500,16.55,372.01,74500.0,22325.0,57.2,43.0,9.0,11991.04,-1491.0400000000009
1,12000,5.32,361.38,128000.0,36703.0,41.1,34.0,4.0,12312.38,-312.3799999999992
1,8000,8.19,251.4,62000.0,7888.0,65.2,26.0,5.0,8056.2,-56.19999999999982
1,20000,7.26,619.93,116000.0,34915.0,58.0,34.0,5.0,20999.09,-999.0900000000001
1,12000,5.32,361.38,120000.0,10120.0,12.6,33.0,9.0,12441.83,-441.8299999999999
1,12000,12.39,400.82,60000.0,16459.0,85.0,19.0,6.0,13567.28,-1567.2800000000007
0,4975,17.86,179.51,13860.0,6112.0,85.0,8.0,3.0,1431.14,3543.8599999999997
1,14000,6.89,431.58,50000.0,17446.0,36.0,21.0,4.0,14817.82,-817.8199999999997
0,2000,14.99,69.33,45000.0,7914.0,60.0,19.0,4.0,1105.12,894.8800000000001
1,8500,12.69,285.14,43000.0,5772.0,64.1,8.0,1.0,9444.05,-944.0499999999993
1,9000,8.18,282.78,57000.0,15075.0,33.0,42.0,5.0,9441.930001,-441.93000100000063
1,10900,13.67,370.8,26000.0,15531.0,60.2,36.0,6.0,11393.57,-493.5699999999997
1,25000,5.32,752.87,120000.0,29801.0,73.2,16.0,0.0,25997.64,-997.6399999999994
1,12000,11.99,398.52,47000.0,13142.0,85.0,23.0,2.0,13943.64,-1943.6399999999994
1,2775,7.49,86.31,28000.0,1474.0,35.1,10.0,3.0,3036.05,-261.0500000000002
1,30000,7.89,833.0390000000002,128000.0,37066.0,58.3,43.0,5.0,26131.192000000003,3868.8079999999973
0,10000,13.99,341.73,49000.0,6865.0,70.1,16.0,7.0,2376.57,7623.43
1,13000,6.68,399.51,100000.0,37066.0,79.7,31.0,5.0,13299.69,-299.6900000000005
1,17500,7.89,547.5,54000.0,21281.0,49.4,19.0,2.0,18729.06,-1229.0600000000013
0,35000,19.19,833.0390000000002,100000.0,35275.0,48.4,29.0,8.0,7867.96,27132.04
1,18650,6.39,570.68,41000.0,19562.0,43.0,12.0,3.0,19173.05,-523.0499999999993
1,20000,12.99,673.79,128000.0,9167.0,40.7,23.0,8.0,23280.99,-3280.9900000000016
1,7000,14.99,242.63,26000.0,9085.0,46.4,10.0,5.0,7049.56,-49.5600000000004
1,33000,7.89,833.0390000000002,128000.0,24244.0,43.4,43.0,6.0,26131.192000000003,6868.807999999997
1,16000,10.99,523.75,45000.0,15804.0,66.7,19.0,3.0,16005.86,-5.860000000000582
1,19500,10.49,633.71,68000.0,37066.0,85.0,15.0,0.0,19597.73,-97.72999999999956
1,8400,14.65,289.76,60000.0,9854.0,85.0,25.0,8.0,9171.22,-771.2199999999993
1,30000,8.18,833.0390000000002,108500.0,22069.0,17.5,42.0,5.0,26131.192000000003,3868.8079999999973
1,10000,6.92,308.41,67000.0,11689.0,37.7,17.0,1.0,10840.13,-840.1299999999992
1,10000,6.24,305.31,80000.0,9332.0,46.0,12.0,1.0,10291.96,-291.9599999999991
1,25000,5.32,752.87,91000.0,27728.0,62.2,43.0,8.0,25720.32,-720.3199999999997
1,30000,6.92,833.0390000000002,98000.0,16209.0,12.4,34.0,6.0,26131.192000000003,3868.8079999999973
1,18000,6.68,553.16,128000.0,31692.0,54.5,20.0,0.0,18462.32,-462.3199999999997
1,10000,6.49,306.45,120000.0,9495.0,62.1,16.0,2.0,10354.29,-354.2900000000009
0,12000,7.89,375.43,72000.0,15146.0,65.3,25.0,3.0,2242.06,9757.94
0,7200,9.99,232.29,15000.0,11446.0,43.0,8.0,0.0,1878.3,5321.7
1,5100,15.61,178.33,40000.0,14613.0,85.0,15.0,2.0,5554.02,-454.02000000000044
1,10000,10.99,327.34,59000.0,15630.0,58.0,34.0,7.0,11028.85,-1028.8500000000004
0,30000,8.18,833.0390000000002,128000.0,37066.0,46.5,29.0,7.0,2814.14,27185.86
1,24000,6.39,734.38,70000.0,27814.0,46.7,32.0,2.0,25615.62,-1615.619999999999
1,10500,6.49,321.77,128000.0,37066.0,31.3,43.0,6.0,10960.12,-460.1200000000008
1,28000,9.99,833.0390000000002,70000.0,21334.0,61.7,21.0,4.0,26131.192000000003,1868.8079999999973
0,3550,11.53,117.12,61000.0,1593.0,41.9,13.0,3.0,1059.1,2490.9
1,18000,9.17,573.83,72000.0,20916.0,57.0,27.0,7.0,18905.51,-905.5099999999984
1,35000,13.33,833.0390000000002,128000.0,37066.0,85.0,11.0,3.0,26131.192000000003,8868.807999999997
0,13750,12.29,458.61,110000.0,37066.0,47.6,39.0,9.0,5990.09,7759.91
1,19200,7.89,600.69,98000.0,18685.0,64.9,24.0,6.0,20247.51,-1047.5099999999984
1,3550,15.61,124.13,26000.0,14956.0,43.6,12.0,4.0,3939.53,-389.5300000000002
1,18000,5.32,542.07,99000.0,13274.0,22.2,29.0,6.0,18553.44,-553.4399999999987
1,2800,9.99,90.34,28000.0,3368.0,78.3,4.0,0.0,2891.83,-91.82999999999993
0,12400,12.69,415.96,27000.0,15083.0,54.5,40.0,5.0,3267.69,9132.31
1,9000,6.24,274.78,103000.0,4888.0,46.6,15.0,1.0,9471.290001,-471.2900009999994
1,6000,12.59,200.99,68000.0,5867.0,53.3,43.0,4.0,6467.38,-467.3800000000001
1,9975,16.55,353.41,26280.0,4996.0,43.1,16.0,8.0,11309.14,-1334.1399999999994
1,35000,7.89,833.0390000000002,128000.0,30819.0,47.4,35.0,2.0,26131.192000000003,8868.807999999997
1,12575,8.67,397.96,60292.0,13478.0,55.2,37.0,4.0,12724.66,-149.65999999999985
0,20000,9.99,645.25,121000.0,22059.0,81.1,32.0,5.0,10312.9,9687.1
1,5000,12.39,167.01,80000.0,4516.0,60.2,15.0,5.0,5404.07,-404.0699999999997
1,15200,9.17,484.56,128000.0,37066.0,67.0,35.0,6.0,15635.21,-435.2099999999991
1,10400,13.33,352.08,55000.0,12235.0,53.7,28.0,6.0,11561.71001,-1161.7100100000007
1,28000,6.92,833.0390000000002,110000.0,32983.0,68.0,15.0,2.0,26131.192000000003,1868.8079999999973
1,12000,10.99,392.81,80000.0,16672.0,81.3,27.0,1.0,12515.15,-515.1499999999996
1,24000,8.19,754.18,97000.0,34136.0,50.0,31.0,3.0,25270.1,-1270.0999999999985
1,5800,10.99,189.86,50000.0,6351.0,42.0,16.0,5.0,6154.22,-354.22000000000025
1,15000,12.69,503.18,43000.0,13560.0,26.7,8.0,2.0,16581.7,-1581.7000000000007
0,26000,17.86,833.0390000000002,65000.0,17940.0,51.6,43.0,6.0,9355.6,16644.4
1,1600,6.68,49.17,35000.0,1518.0,56.2,27.0,0.0,1652.49,-52.49000000000001
0,6000,13.67,204.11,32000.0,5010.0,29.5,19.0,8.0,807.33,5192.67
1,35000,7.26,833.0390000000002,128000.0,37066.0,48.2,36.0,2.0,26131.192000000003,8868.807999999997
1,14400,6.92,444.11,48928.17,13090.0,59.5,5.0,0.0,14863.58,-463.5799999999999
1,12375,9.99,399.25,27000.0,7678.0,49.5,19.0,3.0,12887.7,-512.7000000000007
0,5000,8.38,157.56,112000.0,37066.0,58.0,37.0,9.0,776.61,4223.39
1,9600,7.89,300.35,32000.0,8024.0,69.8,13.0,2.0,10561.77,-961.7700000000004
0,9000,10.99,294.61,82000.0,15972.0,85.0,10.0,4.0,1762.16,7237.84
1,30000,7.26,833.0390000000002,100000.0,30737.0,43.5,30.0,9.0,26131.192000000003,3868.8079999999973
1,30000,10.99,833.0390000000002,128000.0,37066.0,85.0,43.0,6.0,26131.192000000003,3868.8079999999973
0,12000,10.49,389.98,36000.0,10919.0,61.0,29.0,7.0,6254.69,5745.31
1,10000,11.53,329.91,68000.0,12734.0,66.0,25.0,6.0,10930.34,-930.3400000000001
1,12000,13.33,406.24,85000.0,34758.0,74.6,18.0,3.0,13647.65,-1647.6499999999996
1,10000,10.99,327.34,96000.0,7810.0,54.6,15.0,7.0,10819.36,-819.3600000000006
1,25000,7.89,782.15,120000.0,37057.0,85.0,19.0,3.0,26131.192000000003,-1131.1920000000027
0,16000,9.99,516.2,60000.0,12768.0,63.8,7.0,3.0,1539.72,14460.28
1,15500,9.17,494.13,80000.0,10804.0,37.1,24.0,9.0,16790.94,-1290.9399999999987
1,25000,5.93,759.76,128000.0,8985.0,26.5,17.0,2.0,26131.192000000003,-1131.1920000000027
1,18000,16.99,641.66,46000.0,18236.0,62.0,43.0,9.0,21682.85,-3682.8499999999985
1,20000,9.17,637.58,65000.0,16544.0,29.1,24.0,4.0,20730.37,-730.369999999999
1,11200,11.49,369.28,95000.0,18145.0,44.9,33.0,6.0,11593.38,-393.3799999999992
1,5000,10.99,163.67,21000.0,8399.0,22.0,16.0,3.0,5410.08,-410.0799999999999
1,16800,17.86,606.19,40000.0,19406.0,85.0,11.0,5.0,19166.83,-2366.8300000000017
1,4000,13.33,135.42,20000.0,7212.0,33.1,11.0,8.0,4081.94,-81.94000000000005
1,15000,9.17,478.19,80000.0,19054.0,50.5,32.0,5.0,15451.41,-451.40999999999985
1,18000,11.53,593.83,65000.0,12091.0,71.1,27.0,6.0,19199.12,-1199.119999999999
0,11500,12.29,383.56,24000.0,11932.0,56.8,10.0,3.0,3060.63,8439.369999999999
1,26500,11.44,833.0390000000002,53000.0,16041.0,36.5,28.0,4.0,26131.192000000003,368.80799999999726
0,6000,11.53,197.95,45000.0,14384.0,58.7,10.0,2.0,2390.16,3609.84
1,8000,7.89,250.29,76025.07,28336.0,51.1,43.0,6.0,8115.39,-115.39000000000033
1,10000,6.24,305.31,128000.0,37066.0,79.3,39.0,8.0,10551.42,-551.4200000000001
0,14400,6.68,442.53,40000.0,11561.0,19.3,16.0,1.0,5337.08,9062.92
1,10000,12.88,336.37,113000.0,20061.0,76.0,27.0,4.0,10686.86,-686.8600000000006
1,11050,8.18,347.19,46000.0,15384.0,50.9,19.0,5.0,11811.09,-761.0900000000001
1,10000,7.26,309.97,50000.0,8676.0,36.0,9.0,2.0,10474.13,-474.1299999999992
0,5600,11.53,184.75,25000.0,7197.0,45.8,18.0,6.0,2398.16,3201.84
1,18500,12.69,620.58,110000.0,15975.0,67.4,25.0,9.0,20478.33,-1978.3300000000017
1,10500,7.89,328.5,61700.0,10178.0,71.2,19.0,2.0,11283.4,-783.3999999999996
1,17000,12.99,572.72,66000.0,17084.0,53.1,14.0,6.0,18115.7,-1115.7000000000007
0,24000,6.92,740.18,91000.0,31443.0,69.0,29.0,4.0,3691.67,20308.33
1,12000,9.17,382.55,102000.0,10887.0,26.2,24.0,3.0,13387.06,-1387.0599999999995
0,20000,7.49,622.04,115315.0,37060.0,33.0,43.0,7.0,2918.97,17081.03
1,10000,11.99,332.1,36480.0,5544.0,24.3,12.0,9.0,11022.33,-1022.3299999999999
1,7475,13.99,255.45,60000.0,1630.0,14.0,42.0,5.0,8354.73,-879.7299999999996
0,16000,12.99,539.03,50000.0,20198.0,75.9,43.0,6.0,8111.79,7888.21
1,6000,12.69,201.27,27000.0,5328.0,68.3,8.0,3.0,6830.790001,-830.7900010000003
1,12000,7.89,375.43,57000.0,9622.0,27.0,43.0,6.0,12412.68,-412.6800000000003
1,20000,8.18,628.39,100000.0,26569.0,75.5,16.0,3.0,20268.87,-268.869999999999
1,29950,13.66,833.0390000000002,60000.0,37066.0,85.0,7.0,0.0,26131.192000000003,3818.8079999999973
1,14400,16.55,510.19,45000.0,14480.0,64.6,24.0,4.0,16021.36,-1621.3600000000006
0,10000,15.61,349.65,33500.0,4776.0,67.3,8.0,3.0,3142.23,6857.77
1,7000,8.67,221.53,20000.0,19132.0,45.2,28.0,4.0,7717.92,-717.9200000000001
1,9600,7.89,300.35,78000.0,5481.0,19.1,13.0,2.0,9807.72,-207.71999999999935
1,14400,13.33,487.49,80000.0,5882.0,50.7,8.0,5.0,15493.59,-1093.5900000000001
1,26000,6.89,801.5,75000.0,28615.0,48.5,43.0,7.0,26131.192000000003,-131.19200000000274
1,12000,9.17,382.55,40000.0,9802.0,23.8,37.0,9.0,12794.86,-794.8600000000006
0,8175,12.29,272.67,18636.0,17307.0,85.0,17.0,2.0,3026.66,5148.34
1,10000,8.18,314.2,50000.0,9434.0,21.8,38.0,5.0,10669.69,-669.6900000000005
1,35000,9.99,833.0390000000002,128000.0,37066.0,56.3,41.0,9.0,26131.192000000003,8868.807999999997
0,21000,12.69,704.45,83200.0,37066.0,85.0,28.0,3.0,9880.67,11119.33
1,12000,11.99,398.52,53500.0,10930.0,35.6,7.0,3.0,12469.27,-469.27000000000044
1,5000,7.89,156.43,68000.0,3035.0,30.0,29.0,2.0,5112.25,-112.25
1,8000,7.89,250.29,65000.0,10794.0,45.9,14.0,5.0,8272.49,-272.4899999999998
1,10200,15.59,356.55,79000.0,1227.0,40.9,16.0,3.0,11426.08,-1226.08
0,3000,14.65,103.49,40000.0,8631.0,77.8,18.0,2.0,1518.61,1481.39
1,12000,5.32,361.38,70000.0,14239.0,15.1,43.0,8.0,12276.52,-276.52000000000044
0,2500,11.53,82.48,72000.0,24685.0,32.3,43.0,8.0,585.76,1914.24
1,5000,9.17,159.4,25000.0,10182.0,40.3,16.0,3.0,5401.71,-401.71000000000004
1,25000,10.99,818.35,80000.0,37066.0,65.4,22.0,2.0,26131.192000000003,-1131.1920000000027
1,5600,10.99,183.32,47000.0,7325.0,44.4,20.0,5.0,6306.41,-706.4099999999999
0,20000,7.89,625.72,55000.0,20061.0,52.4,38.0,2.0,6865.39,13134.61
1,20000,9.49,640.57,107000.0,18736.0,68.1,39.0,4.0,22262.02,-2262.0200000000004
1,35000,6.89,833.0390000000002,128000.0,33832.0,33.3,39.0,5.0,26131.192000000003,8868.807999999997
0,9000,10.49,292.48,33000.0,7607.0,39.0,4.0,1.0,4966.92,4033.08
1,20000,13.67,680.36,50000.0,24763.0,27.4,41.0,9.0,21898.19,-1898.1899999999987
1,12000,6.49,367.74,48600.0,13366.0,60.5,34.0,2.0,12955.82,-955.8199999999997
1,12000,5.32,361.38,128000.0,0.0,0.0,33.0,3.0,12156.32,-156.3199999999997
1,12000,7.26,371.96,50000.0,2381.0,8.7,32.0,7.0,12388.58,-388.5799999999999
0,1400,15.99,49.22,41000.0,7181.0,32.4,11.0,5.0,737.06,662.94
1,16000,5.32,481.84,106752.0,37066.0,68.6,17.0,1.0,16913.17,-913.1699999999983
1,24000,8.18,754.07,72000.0,29213.0,53.9,19.0,0.0,25374.22783,-1374.2278299999998
1,8400,9.17,267.79,40000.0,7302.0,83.0,14.0,4.0,8706.1,-306.10000000000036
1,28000,9.99,833.0390000000002,95000.0,37066.0,69.4,26.0,3.0,26131.192000000003,1868.8079999999973
1,21000,8.38,661.76,70000.0,37066.0,69.3,24.0,7.0,22336.28001,-1336.2800099999986
1,15000,9.49,480.43,52000.0,5260.0,21.5,27.0,9.0,15758.21,-758.2099999999991
0,3600,11.53,118.77,72100.0,18185.0,64.7,24.0,1.0,1678.06,1921.94
1,13000,6.99,401.35,75000.0,12667.0,56.5,24.0,6.0,13598.77,-598.7700000000004
